root_id,primary_type,class,nt_type,group
720575940615894173,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615896989,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615897245,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615897501,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940615901597,KCab,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940615914982,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940615964884,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616009729,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616023225,KCab,Kenyon_Cell,ACH,MB_CA
720575940616044850,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616052625,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616134630,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616187649,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616208965,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616229410,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616235810,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616270453,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616308597,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616345403,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616349755,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616350011,KCab,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616358459,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616368245,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616417364,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616474395,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616490326,KCab,Kenyon_Cell,ACH,MB_CA.MB_ML
